id,nome,categoria,valor
122171,Xiaomi Modem 5G Pixel 8 8982,Comunicação,6129.37
115232,TCL Protetor de Surto Series X 295,Eletrônicos,7676.44
146145,Huawei Carregador Rápido Pixel 8 421,Comunicação,2436.05
18156,Samsung Película de Vidro Moto G 2824,Comunicação,2395.07
199177,Logitech Teclado Mecânico ThinkPad 3509,Informática,3639.55
27406,Samsung Micro-ondas Crystal 9250,Eletrônicos,5495.95
9283,Asus Webcam Full HD Inspiron 153,Informática,13379.7
71299,Acer Placa de Vídeo RTX Nitro 5 4729,Informática,9835.46
106532,TCL Micro-ondas Series X 3336,Eletrônicos,5051.29
43765,Razer Placa de Vídeo RTX Legion 1798,Informática,870.16
83653,Razer Roteador Wi-Fi 6 G Series 591,Informática,9572.77
168566,Bose Fone de Ouvido Bluetooth Series X 3148,Eletrônicos,11080.58
79089,Apple Smartphone Edition 7716,Comunicação,4210.13
141339,LG Protetor de Surto OLED 1616,Eletrônicos,6714.77
183513,Oppo Capa de Silicone Galaxy S23 8998,Comunicação,1964.05
30666,Xiaomi Carregador Rápido Moto G 8027,Comunicação,7311.53
194770,Xiaomi Carregador Rápido Redmi Note 8970,Comunicação,7885.33
196826,Philips Cabo HDMI 2.1 Crystal 3139,Eletrônicos,9449.55
154370,JBL Protetor de Surto Elite Edition 3052,Eletrônicos,6655.58
97529,Apple Placa de Vídeo RTX ThinkPad 7296,Informática,5070.02
4732,TCL Home Theater Series X 6109,Eletrônicos,1547.12
193045,MSI Teclado Mecânico Nitro 5 3800,Informática,780.72
48031,Panasonic Soundbar Pro 2024 8562,Eletrônicos,5082.72
42165,Samsung Smartwatch Redmi Note 7449,Comunicação,7478.65
186532,Nokia Capa de Silicone Edition 3661,Comunicação,7183.17
38560,Philips Micro-ondas OLED 7483,Eletrônicos,9671.69
128010,Xiaomi Smartwatch Edition 1609,Comunicação,6677.52
39597,Lenovo SSD 1TB NVMe Legion 8142,Informática,13199.98
133100,Realme Película de Vidro Moto G 2557,Comunicação,3715.08
65565,Dell Webcam Full HD ThinkPad 9276,Informática,7258.48
115899,Acer Webcam Full HD MacBook Air 1585,Informática,9656.99
6987,Lenovo Teclado Mecânico ROG Strix 2453,Informática,2482.17
74855,Oppo Modem 5G iPhone 15 8180,Comunicação,3652.33
34173,HP SSD 1TB NVMe Vostro 1076,Informática,11013.66
187577,Philips Caixa de Som Echo QLED 6493,Eletrônicos,5698.77
162415,Huawei Modem 5G Moto G 3677,Comunicação,5812.46
22218,Huawei Smartwatch iPhone 15 7285,Comunicação,2082.45
107567,HP Monitor Gamer Vostro 349,Informática,1228.6
55539,Nokia Modem 5G Global 5014,Comunicação,5943.91
5288,Apple Smartwatch Carbon Edition 4607,Comunicação,2868.46
5792,Oppo Modem 5G Galaxy S23 3331,Comunicação,7587.52
142570,LG Fone de Ouvido Bluetooth Ultra Slim 8635,Eletrônicos,1838.27
78676,Motorola Headset com Microfone Carbon Edition 4464,Comunicação,887.72
37051,Xiaomi Smartphone Edition 6773,Comunicação,6941.52
4198,TCL Caixa de Som Echo Crystal 2627,Eletrônicos,4978.99
40314,Realme Smartwatch Edition 6656,Comunicação,5990.49
111651,HP Teclado Mecânico Legion 5240,Informática,11539.62
185224,Huawei Smartphone Carbon Edition 2261,Comunicação,1154.68
27928,Oppo Power Bank Global 9836,Comunicação,1899.87
69776,LG Fone de Ouvido Bluetooth Pro 2024 3153,Eletrônicos,2574.25
44842,Philips Fone de Ouvido Bluetooth QLED 9318,Eletrônicos,9402.07
167111,TCL Home Theater Pro 2024 6003,Eletrônicos,11226.27
28146,Acer Roteador Wi-Fi 6 MacBook Air 6108,Informática,6051.49
140415,Realme Capa de Silicone Galaxy S23 6048,Comunicação,6446.17
3740,Oppo Smartwatch Global 6393,Comunicação,7459.92
37831,Philips Micro-ondas Elite Edition 2812,Eletrônicos,5249.71
113868,Samsung Película de Vidro Carbon Edition 7789,Comunicação,4445.67
30076,Apple Capa de Silicone Edition 3941,Comunicação,5031.08
77967,MSI Webcam Full HD Legion 4775,Informática,11023.6
72627,Sony Smart TV 4K Series X 5089,Eletrônicos,10370.3
36330,Oppo Power Bank Galaxy S23 4443,Comunicação,7058.51
185252,Corsair SSD 1TB NVMe Legion 9989,Informática,3706.47
198465,MSI Notebook Legion 2177,Informática,9612.95
165678,Panasonic Cabo HDMI 2.1 Elite Edition 3394,Eletrônicos,2502.31
51318,Dell Mouse Sem Fio Inspiron 2353,Informática,6242.64
145680,Samsung Smartwatch Global 3782,Comunicação,3936.83
134026,LG Caixa de Som Echo Plus 3055,Eletrônicos,5454.96
106987,Panasonic Home Theater Crystal 526,Eletrônicos,1733.14
166204,TCL Caixa de Som Echo Pro 2024 704,Eletrônicos,8034.54
28024,TCL Cabo HDMI 2.1 Series X 6708,Eletrônicos,4916.32
17039,Acer Notebook Inspiron 5275,Informática,5807.52
185345,LG Smart TV 4K Series X 7846,Eletrônicos,4783.86
176428,TCL Protetor de Surto Elite Edition 1787,Eletrônicos,2152.24
46737,Panasonic Soundbar Elite Edition 760,Eletrônicos,6778.43
53840,Samsung Caixa de Som Echo Plus 7411,Eletrônicos,8602.87
133969,Lenovo Webcam Full HD G Series 2751,Informática,7119.19
39924,TCL Caixa de Som Echo Pro 2024 385,Eletrônicos,4936.95
17001,LG Protetor de Surto Series X 1008,Eletrônicos,2859.56
33738,Sony Caixa de Som Echo Crystal 8558,Eletrônicos,4462.57
91259,Philips Caixa de Som Echo Ultra Slim 684,Eletrônicos,6342.8
148014,Apple Power Bank Pixel 8 2293,Comunicação,4647.26
157360,LG Fone de Ouvido Bluetooth Series X 7982,Eletrônicos,10065.45
185562,Apple Smartwatch Pixel 8 1427,Comunicação,7485.75
11809,Motorola Smartwatch Galaxy S23 1815,Comunicação,2428.12
31371,Samsung Micro-ondas Elite Edition 4022,Eletrônicos,2383.65
54819,Apple Capa de Silicone Moto G 8594,Comunicação,5147.01
77724,Apple Smartwatch Redmi Note 7279,Comunicação,1239.15
174665,Acer Placa de Vídeo RTX Nitro 5 4784,Informática,8370.79
134061,Oppo Smartphone Carbon Edition 1259,Comunicação,997.74
71169,Logitech Notebook Nitro 5 7702,Informática,13403.8
146708,TCL Cabo HDMI 2.1 Plus 4102,Eletrônicos,10189.25
191048,Apple Teclado Mecânico Inspiron 3925,Informática,3923.77
99458,TCL Protetor de Surto Elite Edition 6947,Eletrônicos,1639.79
169818,Xiaomi Smartwatch Moto G 7191,Comunicação,392.52
144608,JBL Smart TV 4K Plus 4029,Eletrônicos,5992.93
183232,Bose Fone de Ouvido Bluetooth Plus 8566,Eletrônicos,5350.62
102095,Samsung Power Bank Moto G 2689,Comunicação,1489.05
69547,Panasonic Home Theater Series X 5284,Eletrônicos,6751.8
107720,Apple Webcam Full HD Inspiron 3767,Informática,4955.89
21044,Oppo Capa de Silicone Carbon Edition 5396,Comunicação,780.18
130484,Oppo Película de Vidro Moto G 1714,Comunicação,4285.75
172126,Acer Monitor Gamer G Series 2505,Informática,10811.61
195399,Nokia Carregador Rápido iPhone 15 1359,Comunicação,1851.7
122765,Apple Mouse Sem Fio Vostro 1860,Informática,12724.85
88936,HP Roteador Wi-Fi 6 MacBook Air 6955,Informática,7396.67
117774,Lenovo Monitor Gamer Vostro 4412,Informática,10954.38
148150,Logitech Teclado Mecânico G Series 3999,Informática,5727.46
185150,Lenovo Placa de Vídeo RTX ThinkPad 4936,Informática,2881.34
111949,TCL Caixa de Som Echo Pro 2024 3548,Eletrônicos,3253.19
110068,Logitech Webcam Full HD Nitro 5 9793,Informática,6361.01
187295,Samsung Capa de Silicone Moto G 8542,Comunicação,4458.6
98188,Acer Notebook G Series 443,Informática,13318.74
72028,Philips Micro-ondas Series X 6139,Eletrônicos,8592.94
180774,JBL Home Theater OLED 4450,Eletrônicos,10452.84
81312,Panasonic Protetor de Surto Pro 2024 4298,Eletrônicos,8333.06
112943,Apple Monitor Gamer Vostro 2676,Informática,2606.08
198466,Samsung Smartwatch iPhone 15 5850,Comunicação,6996.21
193838,TCL Fone de Ouvido Bluetooth OLED 7630,Eletrônicos,11296.95
72719,Philips Caixa de Som Echo Pro 2024 2974,Eletrônicos,8437.58
60253,Razer Notebook Vostro 5773,Informática,2809.92
121162,Asus Placa de Vídeo RTX ThinkPad 3608,Informática,8586.07
89897,Panasonic Smart TV 4K Ultra Slim 861,Eletrônicos,8400.79
136782,Nokia Modem 5G Edition 4322,Comunicação,6035.04
83589,Philips Home Theater Series X 3088,Eletrônicos,11528.1
62634,Lenovo Mouse Sem Fio Nitro 5 3187,Informática,10891.71
163933,Sony Smart TV 4K Series X 1261,Eletrônicos,10749.58
11632,TCL Protetor de Surto Series X 9252,Eletrônicos,9690.67
157185,Panasonic Fone de Ouvido Bluetooth Pro 2024 4619,Eletrônicos,11863.48
104525,TCL Micro-ondas OLED 9013,Eletrônicos,8831.77
151815,Razer Webcam Full HD G Series 6048,Informática,5452.58
79623,Samsung Power Bank iPhone 15 2604,Comunicação,5826.06
180820,Corsair Monitor Gamer Legion 8408,Informática,4447.27
37500,Nokia Smartphone Galaxy S23 7904,Comunicação,5063.75
197810,Bose Cabo HDMI 2.1 Pro 2024 814,Eletrônicos,11162.21
154667,Oppo Película de Vidro Carbon Edition 7447,Comunicação,5081.83
178021,Samsung Smartphone Moto G 4328,Comunicação,2794.45
86574,Philips Micro-ondas Elite Edition 6399,Eletrônicos,3176.05
59849,Bose Home Theater QLED 6543,Eletrônicos,4826.65
117746,MSI Webcam Full HD ROG Strix 6048,Informática,3223.68
150780,Motorola Smartwatch Redmi Note 6366,Comunicação,1413.85
98776,Asus Teclado Mecânico MacBook Air 7139,Informática,2506.65
154516,Oppo Power Bank Carbon Edition 8939,Comunicação,4950.19
7717,Apple Headset com Microfone Redmi Note 8593,Comunicação,4318.42
82429,Dell Roteador Wi-Fi 6 MacBook Air 28,Informática,14324.76
184939,TCL Protetor de Surto Pro 2024 8409,Eletrônicos,2958.77
53752,Realme Modem 5G Edition 2825,Comunicação,2857.1
164365,Nokia Smartwatch Carbon Edition 9754,Comunicação,1041.15
135687,Razer Monitor Gamer MacBook Air 9110,Informática,4520.61
128388,Realme Smartphone Carbon Edition 6930,Comunicação,4897.99
101428,HP SSD 1TB NVMe ThinkPad 628,Informática,6439.74
182688,MSI Roteador Wi-Fi 6 ROG Strix 4376,Informática,14582.15
1109,Philips Smart TV 4K OLED 4533,Eletrônicos,5306.03
112551,MSI Mouse Sem Fio Inspiron 3966,Informática,4826.61
119944,Sony Fone de Ouvido Bluetooth Ultra Slim 4890,Eletrônicos,4788.83
23007,Lenovo Notebook G Series 4918,Informática,8031.28
145064,Apple Mouse Sem Fio Nitro 5 1422,Informática,10009.76
196792,Acer Notebook ROG Strix 296,Informática,7881.27
5148,Lenovo Monitor Gamer Nitro 5 3253,Informática,12760.94
94208,Huawei Carregador Rápido Galaxy S23 343,Comunicação,7640.25
168439,Acer Mouse Sem Fio ThinkPad 4194,Informática,11723.44
106896,Asus Monitor Gamer ThinkPad 127,Informática,3298.32
151933,Philips Fone de Ouvido Bluetooth Ultra Slim 7757,Eletrônicos,5066.21
75184,JBL Fone de Ouvido Bluetooth Plus 4186,Eletrônicos,2572.06
92527,Asus Notebook Inspiron 6578,Informática,2008.11
182132,Bose Cabo HDMI 2.1 Plus 6631,Eletrônicos,2545.47
132748,Apple Modem 5G Galaxy S23 8029,Comunicação,2617.43
134163,Asus Placa de Vídeo RTX MacBook Air 2435,Informática,12804.27
103333,Dell SSD 1TB NVMe Nitro 5 2662,Informática,13762.42
8303,Acer Monitor Gamer Nitro 5 4949,Informática,1367.93
84771,Sony Micro-ondas Elite Edition 7518,Eletrônicos,10570.61
43182,Nokia Película de Vidro Moto G 9533,Comunicação,319.2
155276,Nokia Capa de Silicone Pixel 8 1985,Comunicação,1847.42
154817,TCL Home Theater Plus 5440,Eletrônicos,11986.83
86189,Lenovo Teclado Mecânico MacBook Air 5419,Informática,896.01
79752,Sony Cabo HDMI 2.1 Plus 7683,Eletrônicos,6476.65
193674,Sony Soundbar Crystal 9240,Eletrônicos,5134.35
79427,Sony Cabo HDMI 2.1 Series X 5930,Eletrônicos,11052.64
70851,JBL Fone de Ouvido Bluetooth Crystal 4366,Eletrônicos,8772.95
182406,Razer Monitor Gamer Inspiron 4167,Informática,13495.07
87764,HP Placa de Vídeo RTX ThinkPad 8935,Informática,11893.64
51171,Samsung Home Theater OLED 9080,Eletrônicos,11129.49
21502,Oppo Modem 5G Pixel 8 8829,Comunicação,2709.55
98364,MSI Notebook G Series 301,Informática,11456.97
77430,Acer Teclado Mecânico MacBook Air 4409,Informática,13916.53
176283,Realme Película de Vidro Moto G 4971,Comunicação,6432.21
81541,Apple Película de Vidro Moto G 8898,Comunicação,3263.52
82725,Razer Notebook MacBook Air 5905,Informática,7577.02
156015,LG Cabo HDMI 2.1 Pro 2024 6500,Eletrônicos,6535.71
152998,Oppo Capa de Silicone Moto G 2109,Comunicação,3984.96
175381,Samsung Smartwatch Carbon Edition 9075,Comunicação,4727.65
153176,TCL Soundbar Ultra Slim 6004,Eletrônicos,1876.4
45529,Razer Webcam Full HD Vostro 260,Informática,8378.61
77420,Xiaomi Power Bank Edition 3603,Comunicação,5394.51
79947,Apple SSD 1TB NVMe ThinkPad 8935,Informática,11413.29
131894,Asus SSD 1TB NVMe Inspiron 1055,Informática,4390.8
122938,Sony Caixa de Som Echo QLED 8649,Eletrônicos,4195.87
32383,Apple Mouse Sem Fio Nitro 5 270,Informática,3375.17
111923,Huawei Carregador Rápido Global 8941,Comunicação,3077.53
113510,TCL Fone de Ouvido Bluetooth Pro 2024 9950,Eletrônicos,6284.25
83111,Dell Placa de Vídeo RTX Vostro 9943,Informática,11697.22
166568,Oppo Película de Vidro Edition 4607,Comunicação,5069.11
155747,Apple Headset com Microfone Moto G 1152,Comunicação,1494.0
41163,Huawei Capa de Silicone Galaxy S23 4273,Comunicação,1454.94
71811,Samsung Modem 5G Redmi Note 7209,Comunicação,5690.16
118757,TCL Protetor de Surto Ultra Slim 4395,Eletrônicos,1899.08
95627,Bose Fone de Ouvido Bluetooth QLED 8379,Eletrônicos,6087.29
13004,MSI Teclado Mecânico Inspiron 2939,Informática,6429.32
197596,Samsung Protetor de Surto OLED 823,Eletrônicos,10891.33
74357,Corsair Notebook Vostro 2447,Informática,11517.65
143310,Panasonic Protetor de Surto Elite Edition 8009,Eletrônicos,5499.72
124772,Bose Protetor de Surto Ultra Slim 8166,Eletrônicos,1774.87
102516,Dell Notebook ThinkPad 4980,Informática,2015.65
122848,Bose Fone de Ouvido Bluetooth Series X 991,Eletrônicos,3008.66
15153,Bose Smart TV 4K Pro 2024 6037,Eletrônicos,10656.05
183972,Asus Teclado Mecânico Legion 601,Informática,7434.62
152879,LG Fone de Ouvido Bluetooth OLED 4568,Eletrônicos,6458.38
162185,Samsung Smartwatch Galaxy S23 4509,Comunicação,2452.75
198193,JBL Soundbar Pro 2024 8715,Eletrônicos,10991.15
191464,Samsung Smartwatch Moto G 3179,Comunicação,7982.96
75635,Nokia Película de Vidro Moto G 3565,Comunicação,5416.56
28711,Sony Protetor de Surto Plus 8265,Eletrônicos,5127.92
26650,LG Home Theater Ultra Slim 4529,Eletrônicos,1988.62
153425,JBL Caixa de Som Echo Pro 2024 975,Eletrônicos,8974.18
167625,Apple Mouse Sem Fio Inspiron 5992,Informática,9645.4
23061,MSI Mouse Sem Fio Legion 4302,Informática,12375.12
194789,Nokia Smartphone Edition 604,Comunicação,1621.1
190947,LG Cabo HDMI 2.1 Series X 2498,Eletrônicos,9556.97
98638,Acer Roteador Wi-Fi 6 Vostro 4821,Informática,12367.32
34011,MSI SSD 1TB NVMe ROG Strix 9874,Informática,7020.46
81065,LG Soundbar Ultra Slim 4226,Eletrônicos,6045.62
157130,MSI SSD 1TB NVMe Inspiron 8340,Informática,10571.97
188013,HP Mouse Sem Fio Inspiron 2993,Informática,9527.63
42509,JBL Protetor de Surto QLED 7518,Eletrônicos,6765.13
176907,HP Monitor Gamer Inspiron 6214,Informática,5988.01
127165,Samsung Headset com Microfone Pixel 8 7705,Comunicação,5042.01
174281,Oppo Power Bank Edition 6189,Comunicação,3943.09
148766,JBL Home Theater QLED 2769,Eletrônicos,11773.55
87791,Samsung Capa de Silicone Edition 7477,Comunicação,7289.53
69256,TCL Micro-ondas Elite Edition 5878,Eletrônicos,8405.69
166034,Sony Caixa de Som Echo Plus 4290,Eletrônicos,3856.33
112621,Panasonic Caixa de Som Echo OLED 6434,Eletrônicos,10141.12
89612,HP Placa de Vídeo RTX MacBook Air 4646,Informática,1236.89
179425,Oppo Película de Vidro Edition 4135,Comunicação,6559.08
137444,Nokia Smartphone Edition 4590,Comunicação,2621.12
33026,Bose Smart TV 4K Ultra Slim 4152,Eletrônicos,4721.74
47299,Samsung Fone de Ouvido Bluetooth Ultra Slim 4964,Eletrônicos,5705.32
57999,Corsair Mouse Sem Fio Vostro 9856,Informática,5299.85
110415,Sony Caixa de Som Echo Elite Edition 4739,Eletrônicos,7085.73
44668,Samsung Soundbar Crystal 7902,Eletrônicos,7672.57
48148,Bose Fone de Ouvido Bluetooth OLED 7648,Eletrônicos,5657.52
933,Razer Notebook ROG Strix 7228,Informática,5502.08
42362,Dell Roteador Wi-Fi 6 MacBook Air 1669,Informática,10648.66
112974,Asus Notebook MacBook Air 5120,Informática,8752.88
20586,Xiaomi Carregador Rápido Global 5024,Comunicação,6144.29
33137,Xiaomi Carregador Rápido Galaxy S23 1927,Comunicação,6019.12
547,Huawei Capa de Silicone Global 3303,Comunicação,5718.62
55016,Razer Mouse Sem Fio MacBook Air 7802,Informática,11905.71
132716,Oppo Modem 5G Galaxy S23 2117,Comunicação,7582.57
97527,Acer Monitor Gamer Legion 5897,Informática,1415.63
194145,Dell Mouse Sem Fio G Series 4396,Informática,13218.12
29738,Motorola Power Bank Redmi Note 5476,Comunicação,3690.37
124509,HP Monitor Gamer Vostro 4505,Informática,6049.22
188305,Acer SSD 1TB NVMe G Series 8733,Informática,10085.59
47561,LG Cabo HDMI 2.1 Plus 5486,Eletrônicos,9855.09
36245,Huawei Smartwatch Moto G 7759,Comunicação,352.88
18344,Samsung Headset com Microfone Pixel 8 6820,Comunicação,6935.01
10363,Acer Webcam Full HD Legion 5043,Informática,11382.67
1988,Motorola Capa de Silicone Redmi Note 9101,Comunicação,1211.56
108054,Xiaomi Headset com Microfone Pixel 8 1443,Comunicação,7257.78
46948,Samsung Fone de Ouvido Bluetooth OLED 513,Eletrônicos,11512.98
84867,Motorola Headset com Microfone Galaxy S23 9675,Comunicação,6598.28
81107,Corsair Roteador Wi-Fi 6 ROG Strix 7044,Informática,7010.82
196071,TCL Soundbar Crystal 4752,Eletrônicos,6797.71
41078,TCL Micro-ondas Crystal 3058,Eletrônicos,5550.47
137248,Corsair Roteador Wi-Fi 6 Inspiron 7748,Informática,14921.32
161608,Huawei Power Bank Galaxy S23 1287,Comunicação,7909.83
103118,Xiaomi Carregador Rápido iPhone 15 9929,Comunicação,4294.48
71290,JBL Fone de Ouvido Bluetooth OLED 8346,Eletrônicos,10699.15
144410,JBL Protetor de Surto Plus 9761,Eletrônicos,11790.01
103921,LG Soundbar Series X 4053,Eletrônicos,4981.15
28487,Apple Smartphone Redmi Note 2350,Comunicação,1395.92
25131,Sony Cabo HDMI 2.1 OLED 6241,Eletrônicos,8828.31
175200,HP Placa de Vídeo RTX Inspiron 1094,Informática,4308.47
47941,Realme Smartwatch Pixel 8 4072,Comunicação,5529.39
168300,LG Cabo HDMI 2.1 Plus 623,Eletrônicos,8364.8
170511,Nokia Carregador Rápido Carbon Edition 3051,Comunicação,343.46
103959,Lenovo Mouse Sem Fio Vostro 7862,Informática,9930.72
176692,TCL Soundbar Elite Edition 705,Eletrônicos,1824.44
48025,Logitech Placa de Vídeo RTX Inspiron 350,Informática,8910.69
159453,Huawei Smartphone Carbon Edition 2533,Comunicação,6509.68
68174,Corsair Roteador Wi-Fi 6 Vostro 867,Informática,7453.65
51466,Realme Capa de Silicone Pixel 8 7306,Comunicação,7227.31
144489,Bose Home Theater OLED 2419,Eletrônicos,11675.38
57807,Sony Protetor de Surto Elite Edition 2891,Eletrônicos,9475.06
183631,Realme Capa de Silicone Global 9771,Comunicação,1199.02
119907,JBL Micro-ondas Ultra Slim 2436,Eletrônicos,4787.48
44426,Apple Placa de Vídeo RTX Vostro 769,Informática,13058.59
155570,Sony Micro-ondas Crystal 8904,Eletrônicos,9702.99
30503,Acer Monitor Gamer ThinkPad 1724,Informática,2784.91
100806,Oppo Headset com Microfone iPhone 15 3206,Comunicação,4975.4
168990,Oppo Smartphone iPhone 15 9173,Comunicação,6605.48
79601,LG Micro-ondas Series X 1866,Eletrônicos,3781.1
15992,Nokia Headset com Microfone iPhone 15 6646,Comunicação,5320.88
88543,MSI Webcam Full HD Inspiron 1201,Informática,14409.31
82519,TCL Caixa de Som Echo OLED 7697,Eletrônicos,11208.76
189022,LG Cabo HDMI 2.1 Crystal 6655,Eletrônicos,6316.82
95130,Bose Protetor de Surto QLED 8757,Eletrônicos,3888.55
167903,Logitech SSD 1TB NVMe ROG Strix 929,Informática,7704.58
98019,Samsung Headset com Microfone Moto G 3153,Comunicação,7548.14
9253,Apple Webcam Full HD MacBook Air 6149,Informática,14449.81
173007,Acer Teclado Mecânico G Series 4744,Informática,6619.72
38799,JBL Soundbar OLED 6037,Eletrônicos,7655.11
20291,Apple Capa de Silicone Redmi Note 8266,Comunicação,1202.61
58957,Samsung Protetor de Surto Ultra Slim 1684,Eletrônicos,6166.73
84803,MSI Webcam Full HD Nitro 5 1216,Informática,3960.86
89491,Samsung Home Theater Crystal 9369,Eletrônicos,7542.87
4099,Sony Micro-ondas Crystal 6155,Eletrônicos,2349.73
196856,Asus Webcam Full HD Nitro 5 4535,Informática,11717.13
69622,LG Soundbar Plus 8901,Eletrônicos,3810.07
151184,Realme Capa de Silicone Galaxy S23 8095,Comunicação,7568.25
151993,Nokia Smartwatch Edition 8960,Comunicação,5850.95
39600,Nokia Power Bank Global 1349,Comunicação,5154.68
45733,Philips Home Theater Ultra Slim 5108,Eletrônicos,6366.15
170557,LG Soundbar Plus 2866,Eletrônicos,3015.41
118375,JBL Caixa de Som Echo Pro 2024 7168,Eletrônicos,4895.62
173451,Bose Home Theater Ultra Slim 5731,Eletrônicos,4033.94
144856,Bose Cabo HDMI 2.1 Pro 2024 136,Eletrônicos,10638.29
170863,Acer Roteador Wi-Fi 6 ROG Strix 8347,Informática,12809.77
88759,TCL Micro-ondas OLED 984,Eletrônicos,9497.06
187972,Samsung Capa de Silicone Edition 5053,Comunicação,4080.99
112082,HP SSD 1TB NVMe Nitro 5 1912,Informática,9443.61
189711,HP Monitor Gamer Nitro 5 711,Informática,4431.14
199715,Motorola Modem 5G Global 9805,Comunicação,1265.13
183135,Motorola Headset com Microfone Pixel 8 934,Comunicação,1768.22
60979,Xiaomi Power Bank Moto G 8340,Comunicação,697.18
180834,Asus Mouse Sem Fio MacBook Air 5533,Informática,4273.93
59626,Huawei Película de Vidro iPhone 15 4199,Comunicação,5302.82
195329,Huawei Modem 5G Carbon Edition 4680,Comunicação,4577.39
175594,Realme Smartphone Pixel 8 6186,Comunicação,3770.57
88413,LG Smart TV 4K Crystal 718,Eletrônicos,5531.24
52747,Razer Placa de Vídeo RTX Nitro 5 8389,Informática,529.39
50925,HP SSD 1TB NVMe Legion 2353,Informática,3564.84
110375,Panasonic Soundbar Plus 6200,Eletrônicos,4699.82
86632,Apple SSD 1TB NVMe Nitro 5 6703,Informática,8264.4
114019,Bose Micro-ondas Plus 6544,Eletrônicos,9663.7
65239,JBL Cabo HDMI 2.1 QLED 6334,Eletrônicos,11223.2
151438,Nokia Carregador Rápido Pixel 8 1596,Comunicação,7553.1
20290,Apple SSD 1TB NVMe Legion 6574,Informática,13554.35
18880,Samsung Modem 5G Moto G 8365,Comunicação,2318.07
97712,Realme Capa de Silicone Edition 3063,Comunicação,696.8
119501,JBL Soundbar Ultra Slim 4782,Eletrônicos,9530.0
133481,Samsung Power Bank Moto G 2339,Comunicação,3421.39
79260,Asus Monitor Gamer ROG Strix 7704,Informática,2870.64
79353,Logitech Webcam Full HD MacBook Air 3007,Informática,9639.3
77298,Lenovo Placa de Vídeo RTX MacBook Air 9008,Informática,4264.34
88197,LG Micro-ondas OLED 4119,Eletrônicos,3993.44
188295,Realme Smartwatch Redmi Note 5340,Comunicação,5282.69
174920,Samsung Protetor de Surto Pro 2024 254,Eletrônicos,9776.29
182115,Nokia Carregador Rápido Galaxy S23 3217,Comunicação,3647.74
39988,Samsung Protetor de Surto Series X 7848,Eletrônicos,8926.26
53086,Samsung Micro-ondas QLED 2284,Eletrônicos,11094.43
41327,Lenovo Mouse Sem Fio Vostro 8025,Informática,12338.76
180439,Razer Notebook Vostro 3256,Informática,4553.17
116503,Logitech Webcam Full HD ThinkPad 6872,Informática,13713.19
172816,Samsung Carregador Rápido Edition 2947,Comunicação,2595.71
45423,Panasonic Soundbar OLED 8151,Eletrônicos,8395.92
48162,Motorola Smartphone Moto G 6166,Comunicação,4511.42
165496,Oppo Película de Vidro Pixel 8 8691,Comunicação,4976.74
32829,Apple Película de Vidro Carbon Edition 9225,Comunicação,1132.44
150501,JBL Home Theater QLED 9982,Eletrônicos,10500.15
40280,Motorola Modem 5G iPhone 15 4709,Comunicação,5632.12
116227,Razer Notebook G Series 5172,Informática,7200.95
128831,Realme Headset com Microfone Carbon Edition 3855,Comunicação,870.81
135872,Apple Modem 5G Global 7989,Comunicação,1390.5
138101,Acer Teclado Mecânico MacBook Air 1161,Informática,7170.31
19574,Philips Protetor de Surto Elite Edition 697,Eletrônicos,5601.7
97539,Oppo Modem 5G Global 9859,Comunicação,7312.76
39755,Huawei Capa de Silicone iPhone 15 3210,Comunicação,276.7
46087,Panasonic Cabo HDMI 2.1 Crystal 1665,Eletrônicos,1619.86
58369,Razer Mouse Sem Fio MacBook Air 78,Informática,720.78
53723,Samsung Power Bank Moto G 5211,Comunicação,2617.38
149221,Panasonic Soundbar Pro 2024 3060,Eletrônicos,11066.78
34398,Bose Cabo HDMI 2.1 Crystal 8339,Eletrônicos,5168.04
87208,Xiaomi Headset com Microfone Global 6012,Comunicação,7728.17
21549,Dell Mouse Sem Fio G Series 9326,Informática,8066.33
126093,Samsung Caixa de Som Echo Plus 9243,Eletrônicos,8494.74
104373,Nokia Smartphone iPhone 15 6848,Comunicação,5559.1
147958,Panasonic Smart TV 4K Ultra Slim 7423,Eletrônicos,4245.87
114853,TCL Soundbar OLED 9921,Eletrônicos,9130.84
92309,Dell Teclado Mecânico ROG Strix 5298,Informática,5667.4
61965,Sony Caixa de Som Echo Series X 9755,Eletrônicos,7494.33
33549,Apple Teclado Mecânico ROG Strix 5578,Informática,11948.98
154177,Huawei Carregador Rápido Moto G 3665,Comunicação,817.84
40609,Oppo Headset com Microfone iPhone 15 2798,Comunicação,2318.43
128561,JBL Protetor de Surto Series X 4744,Eletrônicos,7966.79
97850,Acer Mouse Sem Fio ThinkPad 8041,Informática,12657.28
132866,Nokia Headset com Microfone Edition 1788,Comunicação,388.53
149378,TCL Smart TV 4K Plus 9503,Eletrônicos,8974.31
75318,Huawei Headset com Microfone Carbon Edition 8968,Comunicação,5065.58
123789,LG Caixa de Som Echo Series X 9289,Eletrônicos,8032.93
148288,Apple Capa de Silicone Global 4678,Comunicação,7605.02
114295,Razer Notebook MacBook Air 283,Informática,6718.05
76261,HP SSD 1TB NVMe MacBook Air 8135,Informática,956.23
198425,LG Protetor de Surto Series X 168,Eletrônicos,4516.46
41724,Motorola Modem 5G iPhone 15 3970,Comunicação,389.54
192698,Lenovo Monitor Gamer MacBook Air 3789,Informática,9266.48
